CourseCategory,InstRating,Lectures,Duration,AvgRating,LastUpdated,Fee,Discount,cbrt_NumberRatings,cbrt_Enrollment,cbrt_Student,cbrt_Review
programming,4.3,21.0,7.883333333333333,4.3,6.0,29.99,86.0,13.051081074838867,22.186432204116926,48.9988893264838,20.35290301418637
it_software,4.2,113.0,25.016666666666666,4.2,6.0,17.99,92.0,14.52591481406439,44.674022946224895,91.6424766289581,39.600608772058145
it_software,4.5,27.0,3.8166666666666655,4.4,6.0,17.99,86.0,6.171005792776718,10.977917130068914,20.39786598207655,12.61179713119396
lifestyle,4.5,13.0,2.9833333333333334,4.4,6.0,16.99,62.0,14.07779816636963,25.492628908843855,32.3091776455315,16.917710737677318
programming,4.4,125.0,28.08333333333333,4.5,6.0,13.135,32.0,13.175144533794827,22.49958846983932,34.711367795326524,15.459833568350241
programming,4.2,140.0,11.266666666666667,4.4,6.0,13.135,84.0,7.166095742031892,12.168907658345077,32.09735973341044,13.401663118741459
design,4.6,27.0,48.0,4.6,7.0,16.99,86.0,12.278221757242598,24.085918899086757,54.63650097246158,33.840079435418346
it_software,4.5,73.0,4.933333333333334,4.5,7.0,19.99,88.0,11.92780729615597,20.83160874613118,29.81178459783429,20.140674875738227
programming,4.2,147.0,17.25,4.3,6.0,10.9446,32.0,11.773530633766672,23.81219157409206,32.096065485032696,13.401663118741459
it_software,4.5,369.0,55.06666666666667,4.4,6.0,9.8494,80.0,8.424944746883806,13.080369954653147,16.65390133638787,9.382675196178836
lifestyle,4.6,44.0,5.683333333333334,4.8,6.0,16.99,32.0,10.56721805258721,20.779244581953254,44.01170487497511,24.13179804307474
design,4.6,94.0,16.55,4.7,6.0,16.99,87.0,17.265721157576166,41.5835641432627,66.93853425756916,32.47690667152292
programming,4.5,116.0,14.966666666666669,4.6,8.0,21.99,79.0,20.764566150215813,33.19474683420676,76.86336594383073,57.80632985038967
it_software,4.5,81.0,8.216666666666667,4.6,8.0,19.99,55.0,15.072244086784721,24.062337942350407,52.01626710000035,29.80015314546764
programming,4.6,77.0,12.233333333333333,4.6,6.0,21.99,62.0,35.65488105472798,58.474116194254336,96.64585494629867,57.256258731095926
business,4.2,206.0,16.033333333333335,3.9,6.0,16.99,88.0,7.719442629361642,15.645865457422396,42.32830383687091,16.95373812084577
it_software,3.9,112.0,13.083333333333334,3.9,6.0,16.99,92.0,7.349596596552507,10.980682348606537,10.980682348606537,7.349596596552507
it_software,4.6,31.0,2.05,4.7,7.0,16.99,92.0,31.04675566811834,41.7282148168171,67.96891601227784,46.445266467106194
design,4.2,60.0,7.833333333333333,4.3,9.0,51.99,55.0,16.739988076350393,52.11451586936583,56.62199863239347,18.131749369044208
business,4.5,32.0,2.55,4.5,7.0,19.99,89.0,9.736448409747755,18.10128090402925,18.10128090402925,9.736448409747755
programming,4.6,165.0,11.816666666666666,4.6,10.0,21.99,32.0,17.950481180346472,27.535711181557097,27.535711181557097,17.950481180346472
programming,4.4,408.0,35.3,4.4,6.0,12.0398,89.0,15.667622294708213,33.32552039110331,82.25042420552148,48.285909356127206
personal_development,4.3,48.0,3.65,4.4,8.0,21.99,88.0,10.964070095783573,27.679595898852902,47.768269646105665,18.19741540401906
it_software,4.2,82.0,4.966666666666667,4.2,9.0,19.99,92.0,14.42409802457411,41.59493435605981,91.6424766289581,39.600608772058145
business,4.5,58.0,5.116666666666666,4.5,10.0,17.99,88.0,8.50864173023001,29.85373246369626,29.85373246369626,8.50864173023001
business,4.7,247.0,31.666666666666668,4.7,6.0,19.99,88.0,10.522250623254797,29.307469741454426,48.65127951237796,17.432940638114033
business,4.7,82.0,6.966666666666667,4.6,6.0,16.99,85.0,9.963198061209827,19.012918269241375,83.48020853557007,58.54120845516041
business,4.0,43.0,2.1,4.2,6.0,19.99,89.0,7.113786608980126,14.593529377636115,16.766116514474096,7.968627128696237
programming,4.6,696.0,51.55,4.6,6.0,23.99,89.0,6.526518879343751,11.281966694287041,11.281966694287041,6.526518879343751
it_software,3.9,257.0,25.08333333333333,4.5,7.0,20.99,40.0,5.818647867496962,11.302878635921054,39.493402733045194,16.947937607829445
programming,4.5,148.0,9.933333333333334,4.6,8.0,9.8494,82.0,12.540137646267151,21.741464039343438,45.41815985140206,23.799839934897886
it_software,4.4,44.0,3.733333333333333,4.4,6.0,17.99,92.0,22.462654096277547,38.97807226692143,74.7679345340523,45.518287540735514
it_software,4.7,102.0,10.316666666666666,4.7,6.0,16.99,88.0,13.759497570441354,18.595320054319334,59.37801905239655,35.693645216310784
programming,4.4,166.0,17.25,4.6,7.0,20.99,81.0,10.679455147616963,16.69346798935522,32.02016957612691,19.773272784286704
it_software,4.2,87.0,5.166666666666667,4.2,6.0,16.99,83.0,9.363704915564243,14.997036451567642,21.24505075049447,12.200340400786125
programming,4.6,72.0,11.6,4.6,6.0,16.99,89.0,14.671371309825055,28.822137685862884,73.95517129023337,46.54379809871459
programming,4.7,139.0,9.183333333333334,4.8,6.0,9.3018,89.0,18.580848982284365,32.640105207593734,70.10718273873323,47.17828767722118
programming,4.6,85.0,11.483333333333333,4.7,6.0,19.99,88.0,33.997693038397045,53.44621490731443,64.42225675167208,44.01290943519014
it_software,4.5,107.0,10.4,4.6,6.0,16.99,92.0,10.653086015253,20.111873054190482,44.76602840206961,26.095800423335188
lifestyle,4.6,79.0,9.8,4.7,6.0,21.99,83.0,7.355762368401103,15.643141594996631,18.617465384687257,10.406578677916617
lifestyle,4.5,32.0,3.283333333333333,4.4,6.0,16.99,32.0,18.40737731898588,38.23401299803105,126.238232409712,62.60388057888053
programming,4.4,154.0,24.116666666666667,4.4,6.0,16.99,90.0,8.577152261731758,15.092758541153803,32.01821879206115,19.773272784286704
programming,4.5,477.0,51.98333333333333,4.3,6.0,20.99,87.0,12.723963270627749,22.19049453730377,99.63023441938006,66.07727404541723
design,4.2,22.0,4.666666666666667,4.3,6.0,17.99,81.0,6.091199348919785,14.109682667364167,21.4505805614405,11.555497342463699
programming,4.4,27.0,2.083333333333333,4.2,7.0,16.99,92.0,7.680085719529358,13.841755488059265,32.02016957612691,19.773272784286704
programming,4.5,20.0,2.4833333333333334,4.4,6.0,16.99,87.0,14.717682763782065,24.485483556637572,99.63023441938006,66.07727404541723
business,4.5,53.0,6.433333333333334,4.5,9.0,19.99,74.0,16.615353289484045,25.158460159711503,45.4125034293176,29.75240665039779
marketing,4.4,29.0,5.3,4.5,6.0,16.99,78.0,22.55410845770183,42.38756903885172,97.19876344060732,55.46525433898735
personal_development,4.6,40.0,2.966666666666667,4.7,6.0,16.99,88.0,15.252037710329466,32.42784782542985,89.11670923667198,59.85483425018576
business,4.3,91.0,14.416666666666666,4.3,6.0,17.99,72.0,8.56353771144584,12.444016307077076,15.740609166314435,9.586468203572707
programming,4.5,573.0,59.55,4.4,6.0,17.99,69.0,6.126925675228417,10.874609137315034,34.73155172118457,16.659908371007916
programming,4.5,21.0,3.083333333333333,4.6,7.0,31.99,87.0,23.880189930094176,42.79786142399108,76.86821783426342,57.80632985038967
design,4.4,169.0,21.266666666666666,4.4,8.0,19.99,56.0,12.561298904168526,26.600896949044966,79.27023834046642,28.748115818548563
business,4.5,78.0,12.65,4.7,7.0,16.99,88.0,10.670679913470188,20.850794250386436,57.501575256151135,39.4596072690353
programming,4.2,55.0,4.416666666666667,4.2,6.0,12.0398,89.0,13.817355465567214,27.184380449750464,27.184380449750464,13.817355465567214
business,4.0,338.0,18.98333333333333,4.4,6.0,21.99,88.0,4.904868131524017,7.087341061500755,10.573184862467542,5.229321531755984
programming,4.7,135.0,12.85,4.7,6.0,11.4922,81.0,22.09872981923407,38.94029875012027,95.28666871433458,65.60089727109022
it_software,4.5,76.0,4.233333333333333,4.3,7.0,10.9446,92.0,6.510830071526433,14.52591481406439,37.332766431301,26.687293069345994
lifestyle,4.5,59.0,16.166666666666668,4.5,6.0,19.99,86.0,6.398827910357771,10.347765704395023,10.347765704395023,6.398827910357771
it_software,4.6,104.0,9.316666666666666,4.3,6.0,13.135,92.0,9.77497432636947,21.585203629692927,67.96891601227784,46.445266467106194
programming,4.6,166.0,16.033333333333335,4.7,6.0,19.99,87.0,17.03568053798701,30.178930672087112,125.55704458979561,86.75635357241855
programming,4.4,118.0,11.716666666666669,4.5,8.0,21.99,89.0,13.289369084078942,22.749647782656297,82.25042420552148,48.285909356127206
programming,4.4,32.0,4.166666666666667,4.2,6.0,19.99,86.0,9.4615249029094,24.346253641794803,82.25042420552148,48.285909356127206
it_software,4.5,50.0,3.6833333333333336,4.6,6.0,9.8494,92.0,10.170412785341032,18.26161142603764,50.67952313018422,35.87249129587879
marketing,4.4,365.0,29.08333333333333,4.4,8.0,20.99,92.0,17.51699030193362,35.639404250041984,57.785673504553294,29.233548105725585
lifestyle,4.8,71.0,6.116666666666666,4.9,8.0,16.99,87.0,7.708238778159993,12.645239242352865,36.54245388580322,15.413672009841966
it_software,4.3,53.0,11.483333333333333,4.3,9.0,36.99,32.0,21.361832570587843,32.17997546170909,32.6607421344208,21.580910202701563
programming,4.6,53.0,10.8,4.6,6.0,17.99,67.0,7.979112176485803,17.982493266601843,73.95517129023337,46.54379809871459
design,4.5,42.0,3.1166666666666667,4.9,7.0,16.99,90.0,5.848035476425732,11.86184138007251,23.547662433283755,14.04576857838344
design,4.7,50.0,8.733333333333333,4.3,6.0,16.99,88.0,16.85810380152855,26.264557307256123,67.90030083959013,45.597785108383505
personal_development,4.4,46.0,6.816666666666666,4.4,6.0,17.99,89.0,20.777700460331907,34.807377217873736,40.60092696080585,26.737278138497913
programming,4.6,189.0,14.766666666666667,4.6,6.0,9.3018,32.0,14.087882552458812,25.16740978951732,25.16740978951732,14.087882552458812
design,4.6,73.0,10.066666666666666,4.6,7.0,17.99,88.0,27.36050573030966,47.49573368884603,66.93853425756916,32.47690667152292
it_software,4.3,60.0,5.333333333333333,4.1,7.0,9.8494,43.0,8.415541898951929,12.982224225776996,33.00765050659851,13.49199342341085
personal_development,4.5,189.0,37.13333333333333,4.6,6.0,16.99,79.0,16.579051331381855,45.86760925516187,96.82257572848397,50.983334295724326
it_software,4.3,49.0,8.916666666666666,4.3,6.0,16.99,80.0,7.66876649056906,13.121155336490236,19.96075638061487,12.193618448791355
it_software,4.4,72.0,6.733333333333333,4.4,6.0,21.99,86.0,17.23098794528763,27.476232908547857,32.881114921257634,21.932991703509668
it_software,4.6,25.0,3.3,4.6,6.0,16.99,69.0,27.56557354364599,40.5950619666675,42.28453812513483,29.345065325479464
personal_development,4.3,31.0,7.116666666666666,4.2,6.0,19.99,88.0,6.179746605865644,10.476895531716472,18.76913601892645,13.121155336490236
lifestyle,4.6,125.0,4.1,4.2,9.0,17.99,90.0,6.240251469155712,10.685297301488765,18.74639930857873,9.008222937420152
it_software,4.6,74.0,3.7,4.3,8.0,16.99,51.0,10.141326603300758,22.580289285591704,80.31097709921443,42.1237844777188
it_software,4.5,30.0,3.5,4.4,6.0,16.99,32.0,7.818845511285542,15.926748483578486,52.01626710000035,29.80015314546764
programming,4.7,137.0,14.783333333333331,4.7,7.0,9.3018,81.0,31.510452565433532,48.79940203513465,83.48020853557007,58.54120845516041
personal_development,4.6,139.0,11.55,4.5,6.0,17.99,85.0,21.51774270026639,34.48441500089423,89.11670923667198,59.85483425018576
programming,4.0,237.0,21.65,4.0,6.0,16.99,43.0,5.818647867496962,9.113781797995873,11.717960094905607,7.747310894995783
it_software,4.5,80.0,8.4,4.5,6.0,14.2302,91.0,10.212134731228563,18.466215428305162,52.01626710000035,29.80015314546764
programming,4.4,63.0,9.066666666666666,4.4,6.0,23.99,86.0,11.686316093486157,21.951684603214176,42.03096733547693,31.590150751958394
personal_development,4.4,42.0,1.7666666666666666,4.4,6.0,16.99,87.0,8.087579399090064,13.640507831329032,53.11485711780499,34.07538061806123
it_software,4.4,62.0,6.183333333333334,4.4,6.0,16.99,92.0,14.766762519328367,25.585640547317887,82.25042420552148,48.285909356127206
programming,4.6,65.0,6.6,4.6,6.0,16.99,89.0,9.50599805890289,15.354518081375069,21.966201545775238,13.755975364330615
programming,4.7,141.0,11.116666666666667,4.7,6.0,9.8494,62.0,27.345357919051683,42.34429762639208,95.28666871433458,65.60089727109022
programming,4.3,58.0,6.433333333333334,4.2,8.0,11.4922,77.0,11.326312452766901,19.501862631631678,40.29716190321931,22.790151692120702
programming,4.5,277.0,41.5,4.7,7.0,25.99,80.0,7.634606721492309,14.11804941663713,40.31931909963353,14.976258739624758
business,4.3,38.0,3.533333333333333,4.3,6.0,16.99,92.0,11.683874832480619,31.729490546762985,45.825742728272616,16.458112300971486
business,4.3,33.0,51.0,4.1,6.0,19.99,67.0,8.252371525139433,17.66990961392633,42.821142784217756,22.605104963162717
marketing,4.4,9.0,3.3,4.4,10.0,17.99,84.0,7.494811225859051,14.623206978178422,14.623206978178422,7.494811225859051
it_software,4.5,140.0,12.516666666666667,4.7,6.0,11.4922,69.0,12.565522609565573,19.193769679894622,73.25202190522936,49.30258411710624
personal_development,4.3,63.0,5.683333333333334,4.4,6.0,25.99,90.0,14.90757988580215,24.09740506830868,25.40823094891455,15.167022224620755
business,4.5,32.0,5.433333333333334,4.3,6.0,16.99,84.0,7.349596596552507,13.442369787152852,46.24803010845359,26.41111790675886
personal_development,4.7,42.0,5.016666666666667,4.6,6.0,19.99,89.0,17.229865185921366,28.689513665464986,53.612219683695756,35.918798461138664
it_software,4.7,32.0,14.183333333333334,4.6,6.0,13.135,78.0,9.701158326971886,21.242096253255042,36.770184971639324,18.14390813169489
programming,4.6,134.0,20.216666666666665,4.4,6.0,13.135,89.0,24.768530149266297,43.563521939733235,125.55704458979561,86.75635357241855
personal_development,4.6,155.0,16.016666666666666,4.6,6.0,27.99,43.0,8.640122597711688,14.184629271615549,20.34887879251113,10.009990016633406
programming,4.7,82.0,8.866666666666667,4.6,6.0,13.6826,79.0,10.888684494906178,18.797479668174816,40.108455668423815,24.100848784692587
it_software,4.3,184.0,23.416666666666668,4.2,9.0,16.99,32.0,13.914444209063735,25.131045219131146,54.9128095099594,27.257706206444176
personal_development,4.5,20.0,1.4,4.5,6.0,19.99,87.0,14.666724058544935,25.53410788885933,37.71790175328812,22.84457270147688
personal_development,4.1,30.0,10.233333333333333,4.4,6.0,21.99,80.0,5.818647867496962,15.740609166314435,20.933272704148667,8.193212706006458
it_software,4.5,45.0,5.166666666666667,4.4,6.0,16.99,86.0,16.921203967332175,27.34491214108315,50.67666777028701,35.87249129587879
programming,4.8,132.0,20.28333333333333,4.9,6.0,21.99,88.0,9.847692004789668,25.038872858041245,29.73695965923745,19.10285859465298
it_software,4.2,175.0,21.716666666666665,4.4,6.0,16.99,92.0,10.61476523080014,17.880900948384095,54.200897757945,20.991682269042037
business,4.7,59.0,8.8,4.8,7.0,16.99,92.0,9.371302245400624,18.0,31.61284795080195,22.52129670829987
personal_development,4.7,198.0,10.283333333333331,4.6,6.0,27.99,89.0,18.475985397551977,32.09444752776312,56.1595154285941,38.4663223793017
lifestyle,4.6,33.0,3.083333333333333,4.5,6.0,19.99,88.0,17.025337074279633,31.55436986294768,35.08415125267732,19.25420159032481
business,4.5,111.0,8.25,4.6,7.0,16.99,90.0,18.729310512135257,33.90747624169154,105.13491350034136,69.75732292089708
it_software,4.3,107.0,16.35,3.9,6.0,44.99,64.0,8.50864173023001,17.93805869805334,106.40261620378516,48.42703450622569
it_software,3.9,81.0,6.066666666666666,4.3,6.0,16.99,58.0,6.324703543417371,11.250452656683713,26.989479211485254,9.040965516734964
design,4.3,154.0,23.516666666666666,4.4,6.0,17.99,87.0,9.2986239147912,19.780942790014922,44.21724516973066,20.99546387284733
design,4.5,53.0,11.25,4.5,6.0,23.99,88.0,15.826244903383328,26.04528596807305,38.152663788434936,17.731614898713836
programming,4.3,34.0,1.7166666666666668,4.0,9.0,9.3018,32.0,8.86209524338727,16.32787081897915,36.05213639205709,11.766312035615076
programming,4.6,26.0,6.083333333333333,4.7,7.0,12.0398,32.0,20.681513207565533,37.90883037885812,105.57178615711531,64.92867916874917
it_software,4.5,131.0,13.883333333333333,4.6,8.0,16.99,79.0,6.495065288112264,12.359493211731287,48.46027142968475,28.451852634937737
programming,4.7,162.0,10.583333333333334,4.7,8.0,12.0398,78.0,11.688756334963115,22.32640066000623,82.55136073354583,54.92220406132286
business,4.4,57.0,1.6333333333333333,4.4,6.0,16.99,84.0,12.495465021583296,19.172936407145414,37.674740048582514,25.637980732444145
it_software,4.4,267.0,32.733333333333334,4.5,6.0,69.99,51.0,16.56570069862075,25.089280778152922,53.116038626847015,34.07538061806123
it_software,4.6,70.0,4.966666666666667,4.7,6.0,16.99,88.0,8.22289851862149,13.128895291292995,80.31097709921443,42.1237844777188
it_software,4.5,66.0,8.35,4.6,6.0,19.99,32.0,13.117281932475802,20.349683764179858,21.775260209999637,14.23086587561494
marketing,4.4,40.0,5.4,4.4,6.0,16.99,90.0,9.375096295307195,13.979562014736441,33.79665244673321,15.775510853012623
programming,4.7,438.0,61.78333333333333,4.6,6.0,17.99,64.0,21.761895109601376,36.90797682050134,70.09605859797628,47.17858719433026
it_software,4.2,40.0,4.083333333333333,4.2,7.0,16.99,51.0,8.549879733383484,14.169703309060845,35.18325649973177,18.201440935707506
business,4.4,36.0,58.0,4.4,6.0,17.99,43.0,20.97048006489087,34.19752384521147,37.00024348512767,23.006929229165934
lifestyle,4.5,32.0,2.1,4.7,8.0,16.99,86.0,12.874532612561524,31.423261598039826,56.40071843224141,35.2850196048187
marketing,4.6,75.0,5.8,4.5,6.0,21.99,81.0,3.7797631496846193,5.808785733563704,6.455314810938885,4.254320865115005
programming,4.5,60.0,3.4333333333333336,4.5,8.0,9.3018,79.0,23.663117455816845,39.50728915312716,45.96894564374104,28.019119594414903
business,4.3,38.0,2.8666666666666667,4.1,9.0,16.99,92.0,8.133187014000047,17.11115171495147,49.51450107406728,27.149151686178907
personal_development,4.7,32.0,1.3666666666666667,4.3,6.0,17.99,87.0,10.656022367666107,20.796985509884426,56.1595154285941,38.4663223793017
business,4.6,147.0,32.95,4.4,6.0,20.99,92.0,10.310273470951543,19.092805418720083,48.36797622074185,34.658446440175815
personal_development,4.4,41.0,3.5,4.5,6.0,20.99,84.0,7.281079419705337,11.205503247854402,27.92112153851415,11.442052543837164
it_software,3.8,97.0,9.733333333333333,4.2,6.0,16.99,88.0,3.9790572078963917,9.416629684594712,22.283520572395524,11.365154706209827
it_software,4.6,42.0,3.1666666666666665,4.6,8.0,21.99,88.0,29.467646230024954,45.96011034656861,67.96891601227784,46.445266467106194
business,4.3,46.0,5.183333333333334,4.5,6.0,16.99,87.0,8.015594581376558,15.468197017949288,32.62006868993339,13.31009842282822
programming,4.6,105.0,6.633333333333333,4.7,7.0,23.99,91.0,10.702785544316045,17.090634726791667,24.801630139117545,14.841289619910635
